UniProtKB:Q9Y5K6,CD2AP,,,,,
UniProtKB:P10451,SPP1,,,,,
UniProtKB:P17181,IFNAR1,,,,,
UniProtKB:Q14999,CUL7,,,,,
UniProtKB:O95727,CRTAM,,,,,
UniProtKB:P10415,BCL2,,,,,
UniProtKB:Q14956,GPNMB,,,,,
UniProtKB:Q8NFR9,IL17RE,,,,,
UniProtKB:Q9UGL1,KDM5B,,,,,
UniProtKB:Q14934,NFATC4,,,,,
UniProtKB:Q96BF3,TMIGD2,,,,,
UniProtKB:Q8NEB9,PIK3C3,,,,,
UniProtKB:P30793,GCH1,,,,,
UniProtKB:Q9Y6Q6,TNFRSF11A,,,,,
UniProtKB:P30740,SERPINB1,,,,,
UniProtKB:P10276,RARA,,,,,
UniProtKB:O75094,SLIT3,,,,,
UniProtKB:O75077,ADAM23,,,,,
UniProtKB:P10244,MYBL2,,,,,
UniProtKB:Q14790,CASP8,,,,,
UniProtKB:O95528,SLC2A10,,,,,
UniProtKB:Q96AX9,MIB2,,,,,
UniProtKB:P05556,ITGB1,,,,,
UniProtKB:Q14766,LTBP1,,,,,
UniProtKB:Q14765,STAT4,,,,,
UniProtKB:O43187,IRAK2,,,,,
UniProtKB:O75019,LILRA1,,,,,
UniProtKB:O43148,RNMT,,,,,
UniProtKB:P59074,CHMP4BP1,,,,,
UniProtKB:P0DMV8,HSPA1A,,,,,
UniProtKB:P0DMW2,NLRP2B,,,,,
UniProtKB:P52333,JAK3,,,,,
UniProtKB:P59046,NLRP12,,,,,
UniProtKB:Q99062,CSF3R,,,,,
UniProtKB:M0R2J8,DCDC1,,,,,
UniProtKB:Q9Y2Y8,PRG3,,,,,
UniProtKB:Q9Y6X2,PIAS3,,,,,
UniProtKB:Q9Y2X7,GIT1,,,,,
UniProtKB:Q96AH8,RAB7B,,,,,
UniProtKB:Q04206,RELA,,,,,
UniProtKB:O95267,RASGRP1,,,,,
UniProtKB:O95256,IL18RAP,,,,,
UniProtKB:O95239,KIF4A,,,,,
UniProtKB:O95237,LRAT,,,,,
UniProtKB:Q9Y2G9,SBNO2,,,,,
UniProtKB:Q14469,HES1,,,,,
UniProtKB:P25713,MT3,,,,,
UniProtKB:Q49A26,GLYR1,,,,,
UniProtKB:Q14457,BECN1,,,,,
UniProtKB:P05231,IL6,,,,,
UniProtKB:P67870,CSNK2B,,,,,
UniProtKB:Q96JB3,HIC2,,,,,
UniProtKB:P49913,CAMP,,,,,
UniProtKB:Q9NQX1,PRDM5,,,,,
UniProtKB:Q14406,CSHL1,,,,,
UniProtKB:P20160,AZU1,,,,,
UniProtKB:Q9UM44,HHLA2,,,,,
UniProtKB:P67809,YBX1,,,,,
UniProtKB:P20138,CD33,,,,,
UniProtKB:Q9ULV1,FZD4,,,,,
UniProtKB:Q9H3Q1,CDC42EP4,,,,,
UniProtKB:P35916,FLT4,,,,,
UniProtKB:Q9H444,CHMP4B,,,,,
UniProtKB:Q9ULY5,CLEC4E,,,,,
UniProtKB:Q9ULZ3,PYCARD,,,,,
UniProtKB:Q96EB6,SIRT1,,,,,
UniProtKB:Q9Y5A9,YTHDF2,,,,,
UniProtKB:Q9Y5A7,NUB1,,,,,
UniProtKB:Q9UH03,SEPTIN3,,,,,
UniProtKB:Q8NFM7,IL17RD,,,,,
UniProtKB:O43324,EEF1E1,,,,,
UniProtKB:O43318,MAP3K7,,,,,
UniProtKB:Q8NFH5,NUP35,,,,,
UniProtKB:P27361,MAPK3,,,,,
UniProtKB:Q8NFG4,FLCN,,,,,
UniProtKB:Q9Y4X3,CCL27,,,,,
UniProtKB:Q9Y585,OR1A2,,,,,
UniProtKB:Q9Y576,ASB1,,,,,
UniProtKB:Q9Y572,RIPK3,,,,,
UniProtKB:Q96CF2,CHMP4C,,,,,
UniProtKB:Q96EQ8,RNF125,,,,,
UniProtKB:P62745,RHOB,,,,,
UniProtKB:Q8NI17,IL31RA,,,,,
UniProtKB:Q9NX57,RAB20,,,,,
UniProtKB:P30872,SSTR1,,,,,
UniProtKB:Q96CA5,BIRC7,,,,,
UniProtKB:P62714,PPP2CB,,,,,
UniProtKB:P42226,STAT6,,,,,
UniProtKB:P42224,STAT1,,,,,
UniProtKB:Q9Y371,SH3GLB1,,,,,
UniProtKB:Q8NDB2,BANK1,,,,,
UniProtKB:Q9H171,ZBP1,,,,,
UniProtKB:Q9Y2S7,POLDIP2,,,,,
UniProtKB:P42081,CD86,,,,,
UniProtKB:Q96AC1,FERMT2,,,,,
UniProtKB:Q9Y2R2,PTPN22,,,,,
UniProtKB:Q96H55,MYO19,,,,,
UniProtKB:Q16581,C3AR1,,,,,
UniProtKB:Q9Y2M5,KLHL20,,,,,
UniProtKB:Q9Y2L9,LRCH1,,,,,
UniProtKB:P25963,NFKBIA,,,,,
UniProtKB:Q9Y2K1,ZBTB1,,,,,
UniProtKB:P10155,RO60,,,,,
UniProtKB:P10147,CCL3,,,,,
UniProtKB:P10145,CXCL8,,,,,
UniProtKB:Q14699,RFTN1,,,,,
UniProtKB:Q14694,USP10,,,,,
UniProtKB:O60336,MAPKBP1,,,,,
UniProtKB:P25942,CD40,,,,,
UniProtKB:O95429,BAG4,,,,,
UniProtKB:Q30KR1,DEFB109B,,,,,
UniProtKB:Q30KQ9,DEFB110,,,,,
UniProtKB:Q30KQ6,DEFB114,,,,,
UniProtKB:Q30KQ1,DEFB133,,,,,
UniProtKB:Q14674,ESPL1,,,,,
UniProtKB:Q8ND56,LSM14A,,,,,
UniProtKB:Q8NCT1,ARRDC4,,,,,
UniProtKB:Q5D1E8,ZC3H12A,,,,,
UniProtKB:Q14653,IRF3,,,,,
UniProtKB:Q96A65,EXOC4,,,,,
UniProtKB:P05423,POLR3D,,,,,
UniProtKB:Q14626,IL11RA,,,,,
UniProtKB:Q14624,ITIH4,,,,,
UniProtKB:P84103,SRSF3,,,,,
UniProtKB:Q96A28,SLAMF9,,,,,
UniProtKB:Q6K0P9,PYHIN1,,,,,
UniProtKB:Q8NCN2,ZBTB34,,,,,
UniProtKB:Q9UK05,GDF2,,,,,
UniProtKB:Q9H1J5,WNT8A,,,,,
UniProtKB:Q9UJP4,KLHL21,,,,,
UniProtKB:Q5W0U4,BSPRY,,,,,
UniProtKB:Q9UK33,ZNF580,,,,,
UniProtKB:P40818,USP8,,,,,
UniProtKB:P15692,VEGFA,,,,,
UniProtKB:P49763,PGF,,,,,
UniProtKB:P49768,PSEN1,,,,,
UniProtKB:Q8NCF5,NFATC2IP,,,,,
UniProtKB:Q9UBV4,WNT16,,,,,
UniProtKB:Q9UBU3,GHRL,,,,,
UniProtKB:Q9Y275,TNFSF13B,,,,,
UniProtKB:Q9Y274,ST3GAL6,,,,,
UniProtKB:Q16619,CTF1,,,,,
UniProtKB:Q9Y261,FOXA2,,,,,
UniProtKB:Q9Y251,HPSE,,,,,
UniProtKB:Q9Y239,NOD1,,,,,
UniProtKB:Q9UBP0,SPAST,,,,,
UniProtKB:Q16663,CCL15,,,,,
UniProtKB:P57764,GSDMD,,,,,
UniProtKB:O95390,GDF11,,,,,
UniProtKB:P30559,OXTR,,,,,
UniProtKB:P37287,PIGA,,,,,
UniProtKB:P57730,CARD18,,,,,
UniProtKB:P10912,GHR,,,,,
UniProtKB:P10914,IRF1,,,,,
UniProtKB:O95644,NFATC1,,,,,
UniProtKB:Q96BZ4,PLD4,,,,,
UniProtKB:O95630,STAMBP,,,,,
UniProtKB:Q8NEV9,IL27,,,,,
UniProtKB:Q96BY6,DOCK10,,,,,
UniProtKB:Q8NEU8,APPL2,,,,,
UniProtKB:O75159,SOCS5,,,,,
UniProtKB:Q9Y4H4,GPSM3,,,,,
UniProtKB:O75154,RAB11FIP3,,,,,
UniProtKB:Q8NET5,NFAM1,,,,,
UniProtKB:Q8NF50,DOCK8,,,,,
UniProtKB:O75144,ICOSLG,,,,,
UniProtKB:Q14865,ARID5B,,,,,
UniProtKB:Q9Y4E8,USP15,,,,,
UniProtKB:O75116,ROCK2,,,,,
UniProtKB:Q9Y4C1,KDM3A,,,,,
UniProtKB:P20594,NPR 2.00,,,,,
UniProtKB:P20592,MX2,,,,,
UniProtKB:P20591,MX1,,,,,
UniProtKB:Q3B726,POLR1F,,,,,
UniProtKB:Q1MSJ5,CSPP1,,,,,
UniProtKB:Q9BUI4,POLR3C,,,,,
UniProtKB:Q96BN8,OTULIN,,,,,
UniProtKB:Q9UDY8,MALT1,,,,,
UniProtKB:Q9Y3Z3,SAMHD1,,,,,
UniProtKB:Q9Y483,MTF2,,,,,
UniProtKB:Q01082,SPTBN1,,,,,
UniProtKB:Q9H4P4,RNF41,,,,,
UniProtKB:Q01064,PDE1B,,,,,
UniProtKB:P20333,TNFRSF1B,,,,,
UniProtKB:O43236,SEPTIN4,,,,,
UniProtKB:Q16822,PCK2,,,,,
UniProtKB:Q32MK0,MYLK3,,,,,
UniProtKB:Q9P0M4,IL17C,,,,,
UniProtKB:P49771,FLT3LG,,,,,
UniProtKB:P20393,NR1D1,,,,,
UniProtKB:P49767,VEGFC,,,,,
UniProtKB:P49765,VEGFB,,,,,
UniProtKB:O43293,DAPK3,,,,,
UniProtKB:P49755,TMED10,,,,,
UniProtKB:Q9NPH3,IL1RAP,,,,,
UniProtKB:O75995,SASH3,,,,,
UniProtKB:P49747,COMP,,,,,
UniProtKB:P29275,ADORA2B,,,,,
UniProtKB:P49736,MCM2,,,,,
UniProtKB:Q9NPF7,IL23A,,,,,
UniProtKB:Q93097,WNT2B,,,,,
UniProtKB:Q93098,WNT8B,,,,,
UniProtKB:Q68DK2,ZFYVE26,,,,,
UniProtKB:P10124,SRGN,,,,,
UniProtKB:Q9H4B4,PLK3,,,,,
UniProtKB:O75113,N4BP1,,,,,
UniProtKB:P17861,XBP1,,,,,
UniProtKB:P49715,CEBPA,,,,,
UniProtKB:Q9H4A3,WNK1,,,,,
UniProtKB:Q16610,ECM1,,,,,
UniProtKB:O43464,HTRA2,,,,,
UniProtKB:Q9Y4F9,RIPOR2,,,,,
UniProtKB:P42830,CXCL5,,,,,
UniProtKB:Q9UKL3,CASP8AP2,,,,,
UniProtKB:P22362,CCL1,,,,,
UniProtKB:P17693,HLA-G,,,,,
UniProtKB:Q9UBD9,CLCF1,,,,,
UniProtKB:O75787,ATP6AP2,,,,,
UniProtKB:P17676,CEBPB,,,,,
UniProtKB:Q9H2A7,CXCL16,,,,,
UniProtKB:Q9UKG1,APPL1,,,,,
UniProtKB:P17655,CAPN2,,,,,
UniProtKB:P22301,IL10,,,,,
UniProtKB:P10911,MCF 2.00,,,,,
UniProtKB:Q96I76,GPATCH3,,,,,
UniProtKB:P10909,CLU,,,,,
UniProtKB:Q14627,IL13RA2,,,,,
UniProtKB:P17612,PRKACA,,,,,
UniProtKB:Q9H1Y0,ATG5,,,,,
UniProtKB:Q9H295,DCSTAMP,,,,,
UniProtKB:Q9H293,IL25,,,,,
UniProtKB:Q96HP0,DOCK6,,,,,
UniProtKB:O43820,HYAL3,,,,,
UniProtKB:Q96NZ8,WFIKKN1,,,,,
UniProtKB:P81172,HAMP,,,,,
UniProtKB:O60565,GREM1,,,,,
UniProtKB:P02461,COL3A1,,,,,
UniProtKB:Q9NR96,TLR9,,,,,
UniProtKB:P02452,COL1A1,,,,,
UniProtKB:O60543,CIDEA,,,,,
UniProtKB:Q9BQL6,FERMT1,,,,,
UniProtKB:Q9Y2J8,PADI2,,,,,
UniProtKB:Q9UQB9,AURKC,,,,,
UniProtKB:Q5T197,DCST1,,,,,
UniProtKB:O60506,SYNCRIP,,,,,
UniProtKB:P60953,CDC42,,,,,
UniProtKB:Q9BQE4,SELENOS,,,,,
UniProtKB:O95235,KIF20A,,,,,
UniProtKB:O97980,HMHB1,,,,,
UniProtKB:P07996,THBS1,,,,,
UniProtKB:Q9NSU2,TREX1,,,,,
UniProtKB:P12644,BMP4,,,,,
UniProtKB:P12643,BMP2,,,,,
UniProtKB:P19367,HK1,,,,,
UniProtKB:P24001,IL32,,,,,
UniProtKB:Q9UPT5,EXOC7,,,,,
UniProtKB:Q9H7M9,VSIR,,,,,
UniProtKB:P07948,LYN,,,,,
UniProtKB:Q01344,IL5RA,,,,,
UniProtKB:P19320,VCAM1,,,,,
UniProtKB:Q6PD62,CTR9,,,,,
UniProtKB:Q9BPW5,RASL11B,,,,,
UniProtKB:P07911,UMOD,,,,,
UniProtKB:P04114,APOB,,,,,
UniProtKB:P35225,IL13,,,,,
UniProtKB:P34896,SHMT1,,,,,
UniProtKB:Q9NYK1,TLR7,,,,,
UniProtKB:P14373,TRIM27,,,,,
UniProtKB:P34820,BMP8B,,,,,
UniProtKB:Q6ZU15,SEPTIN14,,,,,
UniProtKB:P61160,ACTR2,,,,,
UniProtKB:Q9NYA1,SPHK1,,,,,
UniProtKB:P14317,HCLS1,,,,,
UniProtKB:P61158,ACTR3,,,,,
UniProtKB:O14905,WNT9B,,,,,
UniProtKB:O15392,BIRC5,,,,,
UniProtKB:P09603,CSF1,,,,,
UniProtKB:P09601,HMOX1,,,,,
UniProtKB:O15382,BCAT2,,,,,
UniProtKB:O14965,AURKA,,,,,
UniProtKB:Q9NY97,B3GNT2,,,,,
UniProtKB:Q9NY93,DDX56,,,,,
UniProtKB:Q9NXW9,ALKBH4,,,,,
UniProtKB:Q13287,NMI,,,,,
UniProtKB:Q13283,G3BP1,,,,,
UniProtKB:P19876,CXCL3,,,,,
UniProtKB:P19875,CXCL2,,,,,
UniProtKB:P0DP74,DEFB130A,,,,,
UniProtKB:P0DP73,DEFB130B,,,,,
UniProtKB:Q01113,IL9R,,,,,
UniProtKB:P22681,CBL,,,,,
UniProtKB:P0DP24,CALM2,,,,,
UniProtKB:P0DP23,CALM1,,,,,
UniProtKB:P49841,GSK3B,,,,,
UniProtKB:P49840,GSK3A,,,,,
UniProtKB:O60284,ST18,,,,,
UniProtKB:Q9UNH7,SNX6,,,,,
UniProtKB:Q9UNH5,CDC14A,,,,,
UniProtKB:O60264,SMARCA5,,,,,
UniProtKB:P29353,SHC1,,,,,
UniProtKB:P29350,PTPN6,,,,,
UniProtKB:Q9UNG2,TNFSF18,,,,,
UniProtKB:Q9NQC7,CYLD,,,,,
UniProtKB:P17947,SPI1,,,,,
UniProtKB:Q96KV6,BTN2A3P,,,,,
UniProtKB:P29323,EPHB2,,,,,
UniProtKB:P29317,EPHA2,,,,,
UniProtKB:P17927,CR1,,,,,
UniProtKB:P30518,AVPR2,,,,,
UniProtKB:Q06643,LTB,,,,,
UniProtKB:P32881,IFNA8,,,,,
UniProtKB:Q9H4X1,RGCC,,,,,
UniProtKB:Q96KP1,EXOC2,,,,,
UniProtKB:Q7Z739,YTHDF3,,,,,
UniProtKB:Q9UMZ3,PTPRQ,,,,,
UniProtKB:Q49MG5,MAP9,,,,,
UniProtKB:P00973,OAS1,,,,,
UniProtKB:P00966,ASS1,,,,,
UniProtKB:Q9UPY3,DICER1,,,,,
UniProtKB:Q8TEB7,RNF128,,,,,
UniProtKB:Q86YC3,NRROS,,,,,
UniProtKB:P48165,GJA8,,,,,
UniProtKB:P16298,PPP3CB,,,,,
UniProtKB:O00329,PIK3CD,,,,,
UniProtKB:O94826,TOMM70,,,,,
UniProtKB:O94813,SLIT2,,,,,
UniProtKB:O00305,CACNB4,,,,,
UniProtKB:O00300,TNFRSF11B,,,,,
UniProtKB:O94808,GFPT2,,,,,
UniProtKB:P51692,STAT5B,,,,,
UniProtKB:P51685,CCR8,,,,,
UniProtKB:P51684,CCR6,,,,,
UniProtKB:P51681,CCR5,,,,,
UniProtKB:P04839,CYBB,,,,,
UniProtKB:P16220,CREB1,,,,,
UniProtKB:P51679,CCR4,,,,,
UniProtKB:P51677,CCR3,,,,,
UniProtKB:P51671,CCL11,,,,,
UniProtKB:P58397,ADAMTS12,,,,,
UniProtKB:P04818,TYMS,,,,,
UniProtKB:Q8TDR0,TRAF3IP1,,,,,
UniProtKB:Q8TDQ1,CD300LF,,,,,
UniProtKB:Q8TDQ0,HAVCR2,,,,,
UniProtKB:P31153,MAT2A,,,,,
UniProtKB:P51617,IRAK1,,,,,
UniProtKB:Q13007,IL24,,,,,
UniProtKB:Q08334,IL10RB,,,,,
UniProtKB:Q9BST9,RTKN,,,,,
UniProtKB:P02686,MBP,,,,,
UniProtKB:Q9NQ86,TRIM36,,,,,
UniProtKB:P02679,FGG,,,,,
UniProtKB:P02675,FGB,,,,,
UniProtKB:Q5UIP0,RIF1,,,,,
UniProtKB:P02652,APOA2,,,,,
UniProtKB:P02647,APOA1,,,,,
UniProtKB:O60729,CDC14B,,,,,
UniProtKB:Q9NVA2,SEPTIN11,,,,,
UniProtKB:P09341,CXCL1,,,,,
UniProtKB:Q6GQQ9,OTUD7B,,,,,
UniProtKB:P56159,GFRA1,,,,,
UniProtKB:O15072,ADAMTS3,,,,,
UniProtKB:O15066,KIF3B,,,,,
UniProtKB:P24278,ZBTB25,,,,,
UniProtKB:O15060,ZBTB39,,,,,
UniProtKB:Q96PL5,ERMAP,,,,,
UniProtKB:Q9NV70,EXOC1,,,,,
UniProtKB:Q96PH1,NOX5,,,,,
UniProtKB:Q9NUQ9,CYRIB,,,,,
UniProtKB:Q9BRZ2,TRIM56,,,,,
UniProtKB:P19525,EIF2AK2,,,,,
UniProtKB:P63000,RAC1,,,,,
UniProtKB:P08253,MMP2,,,,,
UniProtKB:P31146,CORO1A,,,,,
UniProtKB:Q6WN34,CHRDL2,,,,,
UniProtKB:P46940,IQGAP1,,,,,
UniProtKB:Q86Y07,VRK2,,,,,
UniProtKB:Q86Y01,DTX1,,,,,
UniProtKB:P46937,YAP1,,,,,
UniProtKB:P01563,IFNA2,,,,,
UniProtKB:P01566,IFNA10,,,,,
UniProtKB:P01568,IFNA21,,,,,
UniProtKB:P01569,IFNA5,,,,,
UniProtKB:P01571,IFNA17,,,,,
UniProtKB:P01574,IFNB1,,,,,
UniProtKB:P26441,CNTF,,,,,
UniProtKB:A1L4H1,SSC5D,,,,,
UniProtKB:Q15149,PLEC,,,,,
UniProtKB:P28799,GRN,,,,,
UniProtKB:O00292,LEFTY2,,,,,
UniProtKB:Q15109,AGER,,,,,
UniProtKB:P61812,TGFB2,,,,,
UniProtKB:P48061,CXCL12,,,,,
UniProtKB:P48059,LIMS1,,,,,
UniProtKB:P04792,HSPB1,,,,,
UniProtKB:O00238,BMPR1B,,,,,
UniProtKB:Q8IWU6,SULF1,,,,,
UniProtKB:Q8IWU5,SULF2,,,,,
UniProtKB:Q8IWU4,SLC30A8,,,,,
UniProtKB:P48023,FASLG,,,,,
UniProtKB:P16150,SPN,,,,,
UniProtKB:Q6ZVW7,IL17REL,,,,,
UniProtKB:P78325,ADAM8,,,,,
UniProtKB:P78324,SIRPA,,,,,
UniProtKB:P78318,IGBP1,,,,,
UniProtKB:Q86T24,ZBTB33,,,,,
UniProtKB:Q9P003,CNIH4,,,,,
UniProtKB:P51114,FXR1,,,,,
UniProtKB:Q9BXS9,SLC26A6,,,,,
UniProtKB:Q9P015,MRPL15,,,,,
UniProtKB:Q9BXS6,NUSAP1,,,,,
UniProtKB:Q9BY43,CHMP4A,,,,,
UniProtKB:P09884,POLA1,,,,,
UniProtKB:Q6ZVN8,HJV,,,,,
UniProtKB:A8MVZ5,BTNL10P,,,,,
UniProtKB:P61371,ISL1,,,,,
UniProtKB:Q9BXL6,CARD14,,,,,
UniProtKB:Q5SW96,LDLRAP1,,,,,
UniProtKB:Q6KF10,GDF6,,,,,
UniProtKB:Q9BXF3,CECR2,,,,,
UniProtKB:Q9BXC9,BBS2,,,,,
UniProtKB:O15553,MEFV,,,,,
UniProtKB:O15552,FFAR2,,,,,
UniProtKB:O15541,RNF113A,,,,,
UniProtKB:O15534,PER1,,,,,
UniProtKB:Q13490,BIRC2,,,,,
UniProtKB:Q13489,BIRC3,,,,,
UniProtKB:Q13485,SMAD4,,,,,
UniProtKB:O15524,SOCS1,,,,,
UniProtKB:Q13478,IL18R1,,,,,
UniProtKB:Q7RTR2,NLRC3,,,,,
UniProtKB:Q13261,IL15RA,,,,,
UniProtKB:Q9NXR7,BABAM2,,,,,
UniProtKB:Q13253,NOG,,,,,
UniProtKB:P19838,NFKB1,,,,,
UniProtKB:Q01851,POU4F1,,,,,
UniProtKB:P23946,CMA1,,,,,
UniProtKB:Q13227,GPS2,,,,,
UniProtKB:Q9UM82,SPATA2,,,,,
UniProtKB:Q01804,OTUD4,,,,,
UniProtKB:P13716,ALAD,,,,,
UniProtKB:Q8N8V2,GBP7,,,,,
UniProtKB:Q9ULZ2,STAP1,,,,,
UniProtKB:Q9NXE4,SMPD4,,,,,
UniProtKB:P46109,CRKL,,,,,
UniProtKB:Q9NP99,TREM1,,,,,
UniProtKB:P61086,UBE2K,,,,,
UniProtKB:O60936,NOL3,,,,,
UniProtKB:P81534,DEFB103A,,,,,
UniProtKB:O60927,PPP1R11,,,,,
UniProtKB:P14210,HGF,,,,,
UniProtKB:P02818,BGLAP,,,,,
UniProtKB:P09544,WNT2,,,,,
UniProtKB:Q96RT1,ERBIN,,,,,
UniProtKB:Q96S42,NODAL,,,,,
UniProtKB:P07900,HSP90AA1,,,,,
UniProtKB:P22897,MRC1,,,,,
UniProtKB:P22894,MMP8,,,,,
UniProtKB:P05121,SERPINE1,,,,,
UniProtKB:Q9BQ51,PDCD1LG2,,,,,
UniProtKB:P54727,RAD23B,,,,,
UniProtKB:P29597,TYK2,,,,,
UniProtKB:P29590,PML,,,,,
UniProtKB:Q9BY67,CADM1,,,,,
UniProtKB:O60462,NRP2,,,,,
UniProtKB:P09086,POU2F2,,,,,
UniProtKB:Q96MX0,CMTM3,,,,,
UniProtKB:Q9NSC5,HOMER3,,,,,
UniProtKB:O60443,GSDME,,,,,
UniProtKB:Q9NSB8,HOMER2,,,,,
UniProtKB:P09038,FGF2,,,,,
UniProtKB:Q14141,SEPTIN6,,,,,
UniProtKB:Q14145,KEAP1,,,,,
UniProtKB:Q14164,IKBKE,,,,,
UniProtKB:Q6PCB7,SLC27A1,,,,,
UniProtKB:Q6ZNE9,RUFY4,,,,,
UniProtKB:Q9H772,GREM2,,,,,
UniProtKB:P15407,FOSL1,,,,,
UniProtKB:Q9H756,LRRC19,,,,,
UniProtKB:Q9H6S1,AZI2,,,,,
UniProtKB:Q9H6S0,YTHDC2,,,,,
UniProtKB:O43474,KLF4,,,,,
UniProtKB:Q9NS15,LTBP3,,,,,
UniProtKB:O95388,CCN4,,,,,
UniProtKB:O95393,BMP10,,,,,
UniProtKB:P19256,CD58,,,,,
UniProtKB:P68363,TUBA1B,,,,,
UniProtKB:P41162,ETV3,,,,,
UniProtKB:P41159,LEP,,,,,
UniProtKB:Q6DKK2,TTC19,,,,,
UniProtKB:Q9HAV5,EDA2R,,,,,
UniProtKB:Q9HB71,CACYBP,,,,,
UniProtKB:Q6DKI2,LGALS9C,,,,,
UniProtKB:Q8TAZ6,CMTM2,,,,,
UniProtKB:Q92499,DDX1,,,,,
UniProtKB:Q9HB29,IL1RL2,,,,,
UniProtKB:P36405,ARL 3.00,,,,,
UniProtKB:P36402,TCF7,,,,,
UniProtKB:Q8IV20,LACC1,,,,,
UniProtKB:Q6IPT2,GARIN5A,,,,,
UniProtKB:Q8TAT6,NPLOC4,,,,,
UniProtKB:Q8IV08,PLD3,,,,,
UniProtKB:P78556,CCL20,,,,,
UniProtKB:P78552,IL13RA1,,,,,
UniProtKB:Q9BZX4,ROPN1B,,,,,
UniProtKB:P23467,PTPRB,,,,,
UniProtKB:Q86UT6,NLRX1,,,,,
UniProtKB:P78540,ARG2,,,,,
UniProtKB:P78536,ADAM17,,,,,
UniProtKB:P58062,SPINK7,,,,,
UniProtKB:Q86V24,ADIPOR2,,,,,
UniProtKB:Q9H1C4,UNC93B1,,,,,
UniProtKB:P14784,IL2RB,,,,,
UniProtKB:P08575,PTPRC,,,,,
UniProtKB:P49137,MAPKAPK2,,,,,
UniProtKB:Q96DZ9,CMTM5,,,,,
UniProtKB:O95832,CLDN1,,,,,
UniProtKB:O75369,FLNB,,,,,
UniProtKB:Q96DX7,TRIM44,,,,,
UniProtKB:O75351,VPS4B,,,,,
UniProtKB:P17252,PRKCA,,,,,
UniProtKB:O95813,CER1,,,,,
UniProtKB:O95800,GPR75,,,,,
UniProtKB:O75326,SEMA7A,,,,,
UniProtKB:Q9BY78,RNF26,,,,,
UniProtKB:P17213,BPI,,,,,
UniProtKB:P05813,CRYBA1,,,,,
UniProtKB:O43426,SYNJ1,,,,,
UniProtKB:P20783,NTF3,,,,,
UniProtKB:P52630,STAT2,,,,,
UniProtKB:Q9Y639,NPTN,,,,,
UniProtKB:Q9Y5W3,KLF2,,,,,
UniProtKB:P32121,ARRB2,,,,,
UniProtKB:Q9Y5X1,SNX9,,,,,
UniProtKB:O14613,CDC42EP2,,,,,
UniProtKB:Q07889,SOS 1,,,,,
UniProtKB:Q07869,PPARA,,,,,
UniProtKB:Q07820,MCL1,,,,,
UniProtKB:Q07817,BCL2L1,,,,,
UniProtKB:P14416,DRD2,,,,,
UniProtKB:Q8N9V6,ANKRD53,,,,,
UniProtKB:Q02297,NRG1,,,,,
UniProtKB:P56545,CTBP2,,,,,
UniProtKB:P08887,IL6R,,,,,
UniProtKB:Q9NWF9,RNF216,,,,,
UniProtKB:P13521,SCG2,,,,,
UniProtKB:P13501,CCL5,,,,,
UniProtKB:P13500,CCL2,,,,,
UniProtKB:Q02241,KIF23,,,,,
UniProtKB:Q02223,TNFRSF17,,,,,
UniProtKB:O00206,TLR4,,,,,
UniProtKB:P14778,IL1R1,,,,,
UniProtKB:Q8N6P7,IL22RA1,,,,,
UniProtKB:P60033,CD81,,,,,
UniProtKB:P60022,DEFB1,,,,,
UniProtKB:Q86WV6,STING1,,,,,
UniProtKB:P23497,SP100,,,,,
UniProtKB:Q9P0J0,NDUFA13,,,,,
UniProtKB:P23458,JAK1,,,,,
UniProtKB:P23443,RPS6KB1,,,,,
UniProtKB:Q9H7D0,DOCK5,,,,,
UniProtKB:O15304,SIVA1,,,,,
UniProtKB:O15318,POLR3G,,,,,
UniProtKB:Q14005,IL16,,,,,
UniProtKB:P35580,MYH10,,,,,
UniProtKB:P40238,MPL,,,,,
UniProtKB:P35579,MYH9,,,,,
UniProtKB:P40225,THPO,,,,,
UniProtKB:Q7Z3I7,ZNF572,,,,,
UniProtKB:Q9HB75,PIDD1,,,,,
UniProtKB:P18428,LBP,,,,,
UniProtKB:P51686,CCR9,,,,,
UniProtKB:P00491,PNP,,,,,
UniProtKB:P20936,RASA1,,,,,
UniProtKB:Q16394,EXT1,,,,,
UniProtKB:P32302,CXCR5,,,,,
UniProtKB:P00441,SOD1,,,,,
UniProtKB:P39023,RPL3,,,,,
UniProtKB:Q9P2Y5,UVRAG,,,,,
UniProtKB:Q13469,NFATC2,,,,,
UniProtKB:Q13467,FZD5,,,,,
UniProtKB:Q13464,ROCK1,,,,,
UniProtKB:Q9NZQ7,CD274,,,,,
UniProtKB:P04233,CD74,,,,,
UniProtKB:Q13443,ADAM9,,,,,
UniProtKB:Q13432,UNC119,,,,,
UniProtKB:Q96PD5,PGLYRP2,,,,,
UniProtKB:Q96PD4,IL17F,,,,,
UniProtKB:Q01523,DEFA5,,,,,
UniProtKB:Q9NUL5,SHFL,,,,,
UniProtKB:P28336,NMBR,,,,,
UniProtKB:P01138,NGF,,,,,
UniProtKB:P01137,TGFB1,,,,,
UniProtKB:P01127,PDGFB,,,,,
UniProtKB:Q96C92,ENTR1,,,,,
UniProtKB:Q8WZ73,RFFL,,,,,
UniProtKB:P01112,HRAS,,,,,
UniProtKB:P28300,LOX,,,,,
UniProtKB:Q92819,HAS2,,,,,
UniProtKB:Q92833,JARID2,,,,,
UniProtKB:Q92847,GHSR,,,,,
UniProtKB:Q99572,P2RX7,,,,,
